id,movie_id,movie_name,review_text,sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_label
1279,tt0111161,The Shawshank Redemption,The problem with this movie is that it is to ordinary. It seems like the movie is just a cheap feelgood flick that has an ending that is easily predicted. I didn't care much for the characters and the narration was pretty annoying. I've read the book and it's a good adaptation. See it if your a Stephen King fan or like Dramas.,0.7765,0.214,0.677,0.109,positive
3779,tt0068646,The Godfather,"One realizes the importance of movies after watching this movie.Though paced slow , yet misses nothing. The movie tells the story not just of a mafioso but also of one of the strongest and most stable characters created -The GODFATHER. One of the most remarkable part of the movie is Al Pacino's acting. In the beginning he is a very cute person and you don't see any vice in him.Now, when things go bad for him ,you see him changing ,his eyes becoming dangerous.By the end of the movie he is entirely somebody else -The next GODFATHER. The theme music has a touch of negativity in it to depict the dark side of the Godfather but the Sicilian part has very soothing music also. The only drawback(if at all it is) is the pace of the movie which might seem slow compared to these days movie with so many cuts and pacing music,but if you have the patience to watch it, only then will you realize how great the movie is.",0.9564,0.153,0.777,0.07,positive
5158,tt0068646,The Godfather,It's good for those who like crime genre.But I just interested in the part that Mick kills all mafia heads.,0.0258,0.278,0.481,0.241,neutral
1306,tt0111161,The Shawshank Redemption,"The Shawshank Redemption is more than just a movie-it's a powerful story of hope, friendship, and resilience. Set against the grim backdrop of Shawshank Prison, this 1994 classic tells the story of Andy Dufresne (Tim Robbins), a banker wrongfully convicted of murder, and his friendship with fellow inmate Red (Morgan Freeman). From its captivating screenplay to the exceptional performances, The Shawshank Redemption keeps viewers engaged from start to finish. The emotional depth and human themes make it a universally relatable film. The prison setting amplifies the themes of confinement and liberation, while the character development brings an unforgettable depth to the narrative. What makes this film extraordinary is its perfect pacing and the balance between moments of despair and hope. The ending leaves a lasting impact and is often cited as one of the best in film history. If you haven't seen it yet, you're missing out on one of the most inspiring and well-crafted movies ever made. The Shawshank Redemption - A Must-Watch for Film Lovers If you love films that leave you thinking long after the credits roll, The Shawshank Redemption is for you. This movie beautifully combines a compelling storyline, emotional weight, and brilliant performances. Tim Robbins' portrayal of Andy, a man fighting to maintain hope in a place where it's easy to lose, is stunning. Morgan Freeman's narration, along with his role as Red, adds a deeply reflective tone that enhances the film's emotional resonance. The relationship between Andy and Red is the core of the film, and watching their friendship evolve over the years is heartwarming. It's not just about survival but about how two men find a way to live in the face of harsh realities. The cinematography, direction by Frank Darabont, and musical score all work together to create a hauntingly beautiful atmosphere that lingers in your mind. The Shawshank Redemption is more than a prison movie; it's a commentary on hope, the human spirit, and redemption. It's no surprise that this film is considered a timeless classic. It's an absolute must-watch for anyone who appreciates great cinema. The Shawshank Redemption - A Story of Endurance and Hope The Shawshank Redemption is a testament to the power of hope and endurance in the face of adversity. Tim Robbins and Morgan Freeman deliver exceptional performances, drawing you into a narrative that's as gripping as it is moving. The film takes its time unfolding, which allows you to truly invest in the characters and their journey. The prison setting is used not just as a physical place of confinement, but as a metaphor for the personal and emotional battles that the characters face. Watching Andy Dufresne's journey from a quiet banker to a symbol of perseverance is one of the most compelling character arcs in cinematic history. Whether you watch it for the gripping plot, the stellar performances, or the emotional payoff, The Shawshank Redemption delivers on every level. It's a movie you can watch repeatedly and still find something new to appreciate. It's truly a masterpiece of storytelling that will resonate with viewers for generations to come.",0.9955,0.183,0.747,0.069,positive
2249,tt0068646,The Godfather,"I expected a lot of this film especially after this was ranked as one of the best films. But to give it #1 ranking is way too much. I watched it and it was an OK film. The portrayal was real but a little too slow at times. Reality they say bites and I guess it was more like a documovie that chronicles the life of a mafia and his family. Facts were not the problem here, the speed was. I could find little that was debatable or something like that, just that it made me sleep. The sequel was no better in working as a sleeping pill.",0.9572,0.179,0.797,0.024,positive
4420,tt0068646,The Godfather,"The Godfather casts a long shadow over every single film represented on IMDb, to a point that creates impossible expectations, and frequent accusations of ""overrated"". Let that very subjective criteria be measured against IMDb's very transparent ranking logic: average popularity. Much like the Oscars, the IMDb top 100 might not be ruled by your number 1 film, but by the film the greatest number of people ranked very highly. If you free The Godfather from this weighty title, it still deserves a 10 by any standard. Let's rewind, and consider the insanity it took, back in 1971, to even contemplate giving a relatively novice director free reign to adapt a vast crime saga, in a costly period setting, and starring an ""ethnic"" nobody and a faded has-been. The Godfather is first and foremost a triumph of screen writing, Coppola's original forte, but the fine structure, character moments and dialogue could have been tarnished by a by-the- numbers treatment, and this where the film leaps from good to great. What makes The Godfather one of the finest films ever made is how right all the individual pieces are, and how well they work in unison: the performances, all of them rich and credible, from Pacino's star-making turn to Brando's classic creation; the world of the story, rich and murky, in perfect service of the story; the look, courtesy of groundbreaking work from ace cinematographer Gordon Willis.. But dig deeper and it's the small touches Coppola meticulously peppered his film with that make it unforgettable, be it a touching death in an orange grove, or hit men debating the perfect gnocchi recipe. Ultimately, its rewards are double what you'd expect, because, by most accounts (though I still prefer this one), Part II is even better. Unmissable!",0.9965,0.235,0.713,0.052,positive
2046,tt0068646,The Godfather,"Call me crazy, call me whatever, but I simply didn't get the movie. I think I know the reason why. After seeing 100s of rip-offs and the motives inside this movie explored to the death in countless movies since the 70s, the initial hand-kissing scene looks pretty trite. Or the making an offer you can't refuse? Puhleeze! The movie is quite slow. I know it is all about the atmosphere, but it really is nothing special. Neither does the mumbling of Marlon Brando convey any special significance to me. Yes, he is remorseful for being a powerful leader of a criminal empire and assigning this fate to his son. Boo hoo hoo. If you don't become a crook you don't have these kinds of problems. And yes, we all get it. The aggressive son is doomed to be killed in retaliation, the ineffectual son is doomed to remain in the shadows and the resourceful son is destined to take over the ""family business"". He simply kills off his adversaries without it ever being made clear how he outsmarted them or why no one ever came for him in a similar fashion. He actually turns into quite a ruthless son-of-a-.. But there is something more fundamental about why the movie isn't ""doing anything"" for me. The entire notion of ""honor"" and ""chivalry"" among criminals. It's completely fake. Now that America is mostly out of the grip of such people (not so in my own country I'm afraid, but still far from Chicago of the 20s) glorifying them is easy. The truth however is quite different. Criminals usually talk of honor, but their actions are based on much baser things. And they always have an excuse for why they ended up being crooks. Don't get suckered into believing movies like these convey any truth. Rating 5/10 Scale: 10 MASTERPIECE, 9 Excellent, 8 Good, 7 OK, 6 Adequate, 5 Average, 4 Mediocre, 3 Poor, 2 Bad, 1 HORRIBLE",-0.9687,0.169,0.622,0.209,negative
1550,tt0068646,The Godfather,"Lately it seems, ""The Godfather"" has had a ubiquitous presence on the cable channels; not a week goes by where I don't see it listed playing at one time or another. For some reason I've never considered watching the film from start to finish since the first time I saw it during it's theatrical release back in 1972 - until today. There's a good reason why. I don't think there's ever been another movie to stay with me the way this one has over the past four decades. I remember virtually everything about it, even the minor scenes like the hit on driver Paulie and the 'sleeps with the fishes' calling card regarding Luca Brasi. Also the names - Clemenza, Barzini, Solozzo, Tartaglia; Moe Green too, even though he wasn't Italian. So effective was the magic of the film that I still have to check every now and then to see if Abe Vigoda (Tessio) is still alive (like I did today), only to find out that yes he is, still going strong at nearly ninety! Quite simply, ""The Godfather"" is, with no pun intended, the godfather of all the great gangster films, dating all the way back to 1931's ""Little Caesar"" and ""Public Enemy"". For Marlon Brando, it was the quintessential performance of American cinema, so nuanced and mesmerizing that it's impossible to forget. The movie in fact was so powerful that it literally made overnight stars of it's supporting players - Pacino, Caan and Duvall. There has been enough written about the film that I don't need to get into the story itself. I'll content myself with mentioning the scenes that literally blow me away, then and now - Sonny's job on Carlo in the middle of the neighborhood (that last kick is priceless), the mob hit on Sonny in the causeway, Michael's restaurant rubout of Solozzo and McCluskey, and the way Michael handled Tom Hagen's ouster as consigliere. The cherry topping of course is the baptismal scene, Michael renouncing Satan as he does the devil's work of eliminating the heads of the families who stood in opposition to the Corleones. Every scene of the movie is staged perfectly, yet rendered effortlessly as if it were just another day in the life. It would have been too easy to use the classic tag line in my summary above, you know, the one about making an offer that can't be refused. With ""The Godfather"", it seems that every scene is larger than life, with the total picture being even greater than the sum of it's parts. So I'll content myself with a recommendation that seems apropos by quoting Clemenza after his man whacked Paulie - ""Leave the gun. Take the cannoli"". For cinema fans, ""The Godfather"" is all cannoli.",0.9813,0.08,0.897,0.022,positive
1676,tt0068646,The Godfather,"What's to say about this movie that hasn't been said already. Pure cinema magic. The casting is superb, the character development is superb, the acting is first class, coupled with the legendary soundtrack a true masterpiece. From the script to the whole dialogue and interactions between the characters the attention to detail is stunning and I wish more modern movie makers would take the time to build and develop the characters like this movie does. From the opening scene, when Bonasera is looking for revenge for the beating of his daughter, to the closing scene when Kay sees Michael crowned as the Don and Neri closes the door, the movie just flows seamlessly from act to act. Coupled with the legendary soundtrack The scene where Sonny, Michael, Tessio, Hagen and Clemenza are discussing hitting Solozzo is pure gold. As they all sit around nonchalantly discussing murder, before Michael pipes up and tells them how if they arrange a meeting he will kill them both is so just so well acted, that you actually believe these guys are gangsters. A real example of great story telling transferred to film.",0.9227,0.139,0.788,0.073,positive
5668,tt0068646,The Godfather,No words to say about this masterpiece. The art of film making.,0.5683,0.286,0.586,0.129,positive
5687,tt0068646,The Godfather,"On the day of his only daughter's wedding, Don Vito Corleone hears requests in his role as the Godfather, the head of a New York crime family. Vito's youngest son, Michael, in a Marine Corps uniform, introduces his girlfriend, Kay Adams, to his family at the sprawling reception. Vito's godson Johnny Fontane, a popular singer, pleads for help in securing a coveted movie role, so Vito dispatches his consigliere, Tom Hagen, to the abrasive studio head, Jack Woltz, to secure the casting. Woltz is unmoved until the morning he wakes up in bed with the severed head of his prized stallion. Shortly before Christmas 1945, drug baron Virgil ""The Turk"" Sollozzo, backed by the Corleones' rivals, the Tattaglias, asks Vito for investment in the emerging drug trade and protection through his political connections. Vito disapproves of drug dealers, so he sends his enforcer, Luca Brasi, to spy on them. The family then receives two fish wrapped in Brasi's vest, imparting that he ""sleeps with the fishes"". An assassination attempt by Sollozzo's men lands Vito in the hospital, so his eldest son, Sonny, takes command. Sollozzo kidnaps Hagen to pressure Sonny to accept his deal. Michael thwarts a second assassination attempt on his father at the hospital; his jaw is broken by Police Captain McCluskey, who is also Sollozzo's bodyguard. Sonny retaliates for the attacks on his father by having Tattaglia's son killed. Michael comes up with a plan to hit Sollozzo and McCluskey: on the pretext of settling the dispute, Michael accepts their offer to meet in a Bronx restaurant, retrieves a planted handgun, and murders them. Despite a clampdown from the authorities, the Five Families erupt in open warfare and the brothers fear for their safety. Michael takes refuge in Sicily, and Fredo Corleone is sheltered by associate Moe Greene in Las Vegas. Sonny attacks his brother-in-law Carlo on the street for abusing his sister Connie and threatens to kill him if he abuses her again. When it happens again, Sonny speeds for her home but assassins ambush him at a highway toll booth and riddle him with submachine gun fire. Michael's time abroad has led to marriage to Apollonia Vitelli. Their euphoria is shattered when a car bomb intended for him takes her life. Devastated by Sonny's death, Vito decides to end the feuds. Believing that the Tattaglias were under orders of the now dominant Don Emilio Barzini, he promises, before the heads of the Five Families, to withdraw his opposition to their heroin business and forgo revenge for his son's murder. His safety guaranteed, Michael returns home to a father saddened by his involvement in the family business and marries Kay the next year. With his father at the end of his career and his surviving brother too weak, Michael takes the reins of the family, promising Kay that he will make the business legitimate within five years. To that end, he insists Hagen relocate to Las Vegas and relinquish his role to Vito because Tom is not a ""wartime consigliere""; the older man agrees Tom should ""have no part in what will happen"" in the coming battles with rival families. When Michael travels to Las Vegas to buy out Greene's stake in the family's casinos, Greene derides the Corleones as a fading power. To add injury to insult, Michael sees Fredo falling under Greene's sway. Vito collapses and dies in his garden while playing with Michael's son, Anthony. At the funeral, Salvatore Tessio arranges a meeting between Michael and Don Barzini, signaling his treachery as Vito had warned. The meeting is set for the same day as the christening of Connie's son, to whom Michael will stand as godfather. As the christening proceeds, Corleone assassins, acting on Michael's orders, murder the other New York dons and Moe Greene. Tessio is told that Michael is aware of his betrayal and taken off to his death. After Carlo is questioned by Michael on his involvement in setting up Sonny's murder and confesses he was contacted by Barzini, Peter Clemenza kills him with a wire garrote. Michael is confronted by Connie, who accuses him of having her husband killed. He denies killing Carlo when questioned by Kay, an answer she accepts. As Kay watches warily, Michael receives his capos, who address him as the new Don Corleone.",-0.9991,0.05,0.749,0.201,negative
4747,tt0068646,The Godfather,"I watched the movie so many time. Each time I watch, I learn something new. The movie shows the principal of life. There are things that we need to respect. There are things that we need to sacrifice. There are things that we need to learn how to wait. It's a movie that talks about a big Mafia family but not just that. When I go out too often, I always think of this movie when the godfather asked his son did he eat at home with family? if not, he is not a real man. There are a lot of great things you can learn from the movie. A classic that you must watch!",0.8398,0.072,0.928,0.0,positive
3796,tt0068646,The Godfather,"Francis Ford Capolla's The Godfather is perfect, faultless and gripping. This film will really not stop sticking you to your chair. Al Pacino's second feature film and no doubt his best. His character is lovable and thrilling. It all begins when The Godfather (Marlon Brando) is granting favours, on the day of his daughters wedding. It is a tradition, not to deny a wish. Chaos is caused and problems occur. Problems which cause his oldest son Sunny (James Caan) to take over his role temporarily. Sunny, being the aggressive and annoyed one of all the sons. Causes something else to occur. Each problem causes another. The adopted son Tommy (Robert Duvall) is a lawyer and is capable of making a small portion of the problems disappear. This movie is literally gripping, no matter how tired or annoyed you are. This will still end up being your number one favourite movie; and Al Pacino is Michael, the youngest son, and probably his fathers favourite. He gives a perfect performance. With other brilliant actors through out the film (John Cazalle, Dianne Keaton) this film is, I will say it again, perfect! I STRONGLY recommend this movie to absolutely anyone and everyone. Most probably the best work of the brilliant director Franciss Ford Capolla. I give it a 110% and an 11 out of 10. PERFECT!",0.9874,0.24,0.634,0.126,positive
4181,tt0068646,The Godfather,"The Godfather, often hailed as one of the greatest films in cinema history, earns a 6/10 from me. While the movie is undoubtedly well-crafted and features stellar performances, its lengthy runtime diminishes its appeal somewhat, particularly for viewers who prefer a more concise narrative. The film's strengths are numerous: it offers profound insights into family and power dynamics, and the performances are exceptional, particularly Marlon Brando's iconic role as Vito Corleone. The storytelling is rich and complex, filled with memorable lines and scenes that have become a part of popular culture. However, the extensive duration of the film can be a detractor. The slow pacing and intricate plot, while contributing to the depth and texture of the film, also make it a demanding watch. This length can be challenging for viewers who may struggle to maintain attention through slower scenes and a sprawling narrative that takes its time to unfold. In conclusion, The Godfather is a classic that offers much in terms of character development and narrative depth. However, its extended length and slow pacing make it less accessible for some, reflected in the 6/10 rating. It's a film that demands patience and attention, rewarding those who appreciate detailed storytelling but potentially alienating those who prefer a quicker pace.",0.8807,0.087,0.898,0.015,positive
1614,tt0068646,The Godfather,"The film has been hailed as the most successful mafia film ever, from the time of its release to the present. Some have even called it the greatest film of all time. I went into this film with high expectations. As it turns out, the film does not have enough content to fill its long running time, and I got bored while watching it. There are some highlights, but it is not worthy of a high rating. In my opinion, since everyone gave the film a high rating, the newcomers agreed with them, and even though they felt inwardly that the film was not very interesting, they thought, ""But everyone else gave it a high rating, so there must have been some good scenes in the film. Yes, that scene was good. That line was good. After all, this is a masterpiece, as everyone says!"" I feel that they are evaluating the film with a kind of blind evaluation. Well, I have read commentary articles on this film and found some interesting scenes, and I have thought, ""So that's what that was about..!"" But it doesn't have enough impact to raise my evaluation of the film.",0.9593,0.152,0.78,0.069,positive
4767,tt0068646,The Godfather,"What can I say other than this is the greatest film ever made. The direction by Francis Ford Coppola is exquisite. The screenplay by Coppola and Mario Puzo is very rich in detail. The best thing about the movie however is the cast. Whoever was casting director on this film did a fantastic job. I mean, Brando, Pacino, Caan, Duvall, Keaton, Cazale..they all deserved one big Oscar. 10/10",0.9509,0.207,0.793,0.0,positive
3728,tt0068646,The Godfather,"Definitely a classic. It never gets old! True, The Godfather is a little slow-moving and the plot takes a while to unfold, but neither of these are flaws as such. The slow pacing added to the elegiac quality The Godfather has, and as for the plot what is special about this plot is that it is very unpredictable because you have next to no idea where it is next going to take you. Being 18, I was worried whether I was old enough to appreciate this film or even understand it, but luckily I understood it perfectly, and I can well and truly appreciate it for the masterpiece it is considered to be. Must see.",0.9848,0.254,0.693,0.052,positive
4276,tt0068646,The Godfather,"It goes without saying that this is a classic for the ages. Marlon Brando's portrayal of Mafia Godfather Don Corleone is one of the if not the best performance I have seen from an actor in a movie. When you add the young Al Pacino, James Caan, Robert Duvall, Diane Keaton and so many other amazing supporting actors & Movie Magic truly happens. I felt like I was in New York at the height of the Sicilian/Italian Mafias reign the first time I saw The Godfather and am still captivated and entertained every time I watch this Movie. Mario Puzo is a wonderful writer and Francis Ford Coppola really knows what he is doing behind the camera this is the perfect storm a great movie making.",0.9771,0.211,0.765,0.024,positive
4432,tt0068646,The Godfather,"The Godfather is one of the most iconic films to ever hit the screens. It is a film that teaches you all the possible lessons in life, having at the same time such a powerful and emotional background story.I have never felt such strong emotions from watching a film before as I did when I saw The Godfather, it takes you in it's world and grasps you by the neck, indulging you in a story that you forever wished you could be a part of yourself. The Godfather is what the true mafia is about, Francis Ford Coppola takes the term ""mafia"" and really put's it into context by showing us nearly every possible situation involved within the mafia and how it has it's affects on family and friends. To conclude, The Godfather in my opinion is the best film of all time and if you haven't yet seen it for some strange reason then please go and watch it, you will not be disappointed.",0.9307,0.112,0.862,0.026,positive
1737,tt0068646,The Godfather,"The movie is very old. When I watched this movie, I was still young. I didn't understand the truth. When I grew up and watched it again, I really had a taste",-0.2411,0.0,0.927,0.073,negative
1057,tt0111161,The Shawshank Redemption,"One of a kind, great watch, this movie will withstand the sands of time until it is no more. Great performance and fantastic lines, there has not been a movie like this before and never will be.",0.9214,0.317,0.594,0.088,positive
4359,tt0068646,The Godfather,"I saw this movie for the first time when I was 17. The best part was the wedding! The Godfather is one of my favorite movies, part 2 was cool, too! This movie isn't only about a Mafia power struggle, it also focuses on honoring and looking out for the family, and not to mention the Italian culture! I've spent a lot of my summers during my childhood in Italy. So, I understood what was happening when Sonny was beating up on Connie's abusive husband and when Michael warned Fredo in Vegas never to go against his family. The Corleones were a very close, tight family who looked out for each other and stood up for one another during Mafia battles and other conflicts as well. And it all boiled down to honoring the family! I was also rooting for Michael when he took down Sollozo and the Police Chief! Al Pacino is one of my favorite actors, and was excellent in this, and in a lot of his other movies, too. So, if you haven't seen this movie, please go and rent it! You might like it, or maybe you won't. But it's still worth seeing.",0.8741,0.114,0.831,0.055,positive
1693,tt0068646,The Godfather,"After watching a lot of the movies on the IMDb top 250 list, I have to somewhat agree with where the movie is placed. I watched the #2 movie, Shawshank Redemption, at least five times and it was just awesome. Finally, I got The Godfather and expected a lot from it, seeing that it would have to be better than Shawshank Redemption. However, I could barely sit through half of The Godfather. Absolutely NOTHING happens. Yeah, so some guy gets shot. Then some people get angry. Wow. Anyway, I would have to grudgingly say that the acting is pretty good, but good acting doesn't make a movie worth seeing. As an old movie, I guess that the overall quality can't be too great. But, even with all that aside, this movie still lacks a good plot, and, maybe even more importantly, emotion. The Shawshank Redemption really made me sympathize with the characters, while this movie just made me go to sleep more quickly (it was that boring). I wouldn't recommend this movie to anyone.",0.881,0.135,0.796,0.069,positive
1799,tt0068646,The Godfather,"""The Godfather"" is a superb movie it is all about a Gangster family and their crimes fights story business and all it is one of the greatest movies ever made. The Direction done by ""Francis D Coppola"" is great and the acting done by ""Al Pacino"" and others were 100% Top notch. I watched this movie recently about a year ago and I had no words describe this MASTERPIECE at that time!! Overall the movie was must watch and Top notch entertainment. It has got 9.2/10 rating on IMDb and 100% on Rotten tomatoes which is the greatest rating movie and it fully deserves it!!",0.9743,0.237,0.698,0.065,positive
5325,tt0068646,The Godfather,Is really cool. iliked it it was nice very good job oh,0.8218,0.488,0.512,0.0,positive
654,tt0111161,The Shawshank Redemption,"Well as the other more than 200 review say it, in my opinion this is the best movie created so far. It basically just how life is: you get punched in a face time to time, but you have to stand up, keep your hope and give value to your fellows, because in return life takes care about your reward. Oh yes, and if you face any evil that you can stop, do it. This is the message of the film, if we follow it, life may be as rewarding ultimately for us as for the hero. Other films that moved me like this: Forrest Gump, The curious case of Benjamin Button. IMDb says I have to write another line in order for them to post my review so here it is xD",0.9895,0.271,0.677,0.052,positive
3895,tt0068646,The Godfather,"I don't know why everybody who loves this film loves it so much. Maybe the fact everybody hyped it up meant i was never going to fully enjoy this but to be honest, it seemed slow and confusing and i struggled to keep my concentration. Constantly, i found myself drifting off and daydreaming. I would have stopped watching but i had a Uni assignment on it. It has some great scenes but everybody has seen them before anyway. The acting is good but I thought Al Pacino has been better in other things. Also, it was hard to make out, the characters speak so quietly it just turns into background noise. It's not the worst film I've ever seen, no way. but it certainly isn't in the top 10, not even close. The game is better, you get all the good scenes without the fairly dull bits in between.",0.9859,0.238,0.683,0.078,positive
863,tt0111161,The Shawshank Redemption,"I always heard that this movie was good, so I decided to check it out. And I gotta say, I was quite impressed. The tone, characterization, screenplay, etc. are all fantastic. Is it the best movie of all time? Tough call. But it is one of the few movies I can say is 10/10 stars.",0.778,0.164,0.814,0.023,positive
1509,tt0068646,The Godfather,"Immortal for its contribution to cinema & one of the prime examples of filmmaking art, The Godfather is a remarkable inside-out look at the life of a mafia family that also paints an astounding portrait of organised crime. Scoring full marks in all aspects of filmmaking, be it direction, screenplay, acting, cinematography, editing or music, this crime drama immerses viewers into its world from the very beginning and narrates its story with such strong magnetic grip for the next three hours that it's impossible to not be impressed & amazed by it. Even after so many viewings, there is nothing to complain about this classic, there is no weakness to exploit and with each view, the respect for this motion picture masterpiece only gets higher. Based on the novel of the same name by Mario Puzo, The Godfather tells the story of the Corleone family, a respectable & powerful family having major underworld influences which are overseen by Don Vito Corleone, who is termed as Godfather by his peers as a token of respect. But when Don Corleone refuses to enter the drug business, a series of events are set in motion which results in an assassination attempt on the Don, increasing rivalries among the mafia families, and paves way for Don's youngest son to rise & take up his father's job in order to protect his family and to settle all disputes. The film revolves around Michael Corleone (Don's youngest son) and even the main plot of the story is the evolution of Michael from a doe-eyed outsider, who didn't want to get into the family business, into a ruthless boss later in the story. The direction by Francis Ford Coppola is no short of amazement. The way he filmed most of the scenes from the very beginning to the end, the casting decisions he made, the chosen locations for shooting, the remarkable screenplay & memorable quotes co-written with Mario Puzo and the overall style of narration & look of the film, it's all brilliantly done. Cinematography is carried out beautifully and the decision to shoot in Technicolor print pays off enormously well for it provided this film a vintage look that wonderfully matched the timeline it represented and also added an artistic flair to the whole medium. Editing is very precisely done with each character getting enough time on-screen without robbing its expertly controlled pace. Nino Rota's score opens the film with a sad, almost funeral-like theme music, and boasts tracks which sound very unusual for a crime drama but then it also fits the film's ambiance remarkably well. The overall work by the entire technical crew is as much responsible for this film's success as the direction, writing & performances. As far as performances go, The Godfather features a cast of incredibly gifted actors in Marlon Brando, James Caan, Al Pacino, Robert Duvall, John Cazale, Diane Keaton, Richard S. Castellano, Talia Shire, Al Lettieri & many more, and every one of them is in top-notch form. Marlon Brando makes Don Corleone truly his own, giving his character a set of unique look & traits and delivers, possibly, the greatest performance of all time which also immortalised the character of Don Corleone in cinema forever and permanently engraved Brando's status as one of world's finest actors. Al Pacino also makes his mark on the big stage and delivers the next great performance as Michael Corleone, plus his rise to power from a reluctant outsider into a ruthless mafia boss remains one of the most spectacular character arcs ever exhibited on film canvas. James Caan stars as Sonny Corleone, Don's hot-headed eldest son, and I don't recall Caan delivering any other performance of this calibre and same goes for Richard S. Castellano who plays Clemenza, a caporegime for the Corleone family. Other notable works include Robert Duvall as Tom Hagen, Diane Keaton as Kay Adams, Talia Shire as Connie Corleone, Abe Vigoda as Tessio & Al Lettieri as Virgil Sollozzo. All in all, there are no complains in this department either. Telling a tale that spans ten years of the Corleone family in three hours, while also reflecting the world of organised crime with immense character depth & complexity unlike anything before it, and ingeniously blending it with impressive direction, sturdy writing, impeccable performances, striking quotes, innovative storytelling & a mesmerizing score, The Godfather is an exceptionally well-made motion picture and certainly the one with the best cast. Ever since its release, it has become the benchmark by which all the great masterpieces are measured and its influence on cinema, especially gangster genre, is unprecedented. On an overall scale, The Godfather is universally accepted as one of world cinema's finest films, arguably the greatest ever, and the performances by Marlon Brando & Al Pacino alone are the stuff of legends. Plus, this films also marks a significant moment in cinema, in my opinion, in which the baton was passed from Marlon Brando, the finest actor of his generation, to Al Pacino who later became the finest actor of the subsequent era. The film doesn't need my recommendation because it's a must watch for every cinema lover. There are very few movies which are unanimously hailed as a great one from critics, filmmakers & viewers all around the world and The Godfather is unquestionably one of those classics and, in my opinion, the only one that deserves the top spot. A cinematic treasure you should neither refuse nor ignore, The Godfather is genre filmmaking at its most perfect, genuine, complete, crystalline & pure. One hundred percent recommended.",0.9985,0.147,0.795,0.058,positive
216,tt0111161,The Shawshank Redemption,"The best jailhouse movie of all time! Right next to The Green Mile! What we have here is another classic collectible. If you have or have not seen this film, it's one of those that have to be in your DVD collection.. a film to pass down to the younger generation to inspire them on how film-making should be done. An all star cast with outstanding performances and directing! If you don't own this, add it to your collection! A perfect and well deserves 10/10 from me!",0.9631,0.191,0.809,0.0,positive
870,tt0111161,The Shawshank Redemption,"An all-time favorite. I am a college professor, and have used this film in sociology, science of success, and various legal classes that I teach. The reactions of students are almost always extremely poignant. An inspirational prison movie. Unbelieveable.",0.8158,0.255,0.673,0.072,positive
498,tt0111161,The Shawshank Redemption,"I have never commented on a film but living as movie lover, a great movie lover, I've always been seeking for finest fine movies, movies that can't be forgotten, that would give a meaning to me.. The Shawshank Redemption, it is a movie that I can't say anything about it else than powerful, well-made and meaningful to me, as God as my witness, to this moment I haven't seen any movie better than that .. It was recommended by a dear friend of mine but I never took seriously until I watched the first thirty minutes of it, then I regretted that I've never attempted to watch it before that moment Hope, something good never dies, I have hope that I believe in, and I believe that someday that hope will get me through life.. The Shawshank Redemption, gives hope and that's enough for a movie.. I don't have that great knowledge of movie, but I do believe that this is one of the finest movies that were ever made..",0.9935,0.286,0.651,0.062,positive
1026,tt0111161,The Shawshank Redemption,There's a reason if this is the top rated movie in many listings. It's a masterpiece with a powerful message which is told with elegance and dignity.,0.926,0.433,0.567,0.0,positive
4972,tt0068646,The Godfather,"Brilliant cinematography, sparkling against the backdrop of dull everyday films, a brilliant movie that won its Oscars for a reason, but deserved more statuettes, everything is wonderful in it - from music to titles, a great masterpiece!! Puzo, the genius of the pen.. Did you believe it? Of course, our admiration is the last thing, and of course their color is insincere. Casual readers care little about epithets, because there are no laudatory exclamations; we are primarily interested in analyzing the film and its characters. Fasten seat belts.",0.9874,0.341,0.589,0.07,positive
3793,tt0068646,The Godfather,"I must say that I did not like Godfather when i saw it for the first time. This may have something to do with the fact that i was 10 years old and loved Arnold Schwarzenegger action movies. I watched it again when i was 17 and i was blown away by the beauty (and tragedy) of the movie. I can understand why everyone does not enjoy Godfather. It is quite slow paced and does not necessarily appeal to a viewer who is used to gangster movies with lot of action in them, movies with 'dramatic' Hollywood soundtrack and movies that have quick 'dramatic' plot twists. First of all, you must remember that this is is not a gangster movie. This is a movie about family. This is movie about responsibilities. So if you are waiting to see Scarface then you are in for a big disappointment. Best part of the movie is the story. Movie tells us tale of the youngest son of the American-Sicilian mafia family. Tale of the son who has decided to live his life by the laws of the united states and not have anything to do with businesses of his family. But through the tragedy that brings the whole family together, son is little by little drawn back to illegal side of family. Finally son becomes what he did not want to be. What he despised. Because of the responsibilities to the family he forgets his ambitions and plans and becomes the Godfather. Coppola has really got the best performance out of the actors in this movie. Every emotion of Michael and other characters is forwarded to viewer. Special mention to the cast of this movie. I have not seen a movie with better casting. Cinematography of the movie may be a little out of date but it still is really really beautiful. Especially beautiful sets in Sicily deserve a mention. Nino Rota's soundtrack supports the drama of the movie in a way that I can hardly think of the soundtrack that does this better. All in all, i love this movie. If you combine first two films, you get the classical story of man changing to what he does not want to be. Classical story about rise and the fall of the man who turns from kind and loving person to ambitious, greedy and paranoid leader who pushes all his loved ones away. Story not too far from another one of the greatest movies of all time. Story not too far from Citizen Kane. And oh yes. I will dance Speak softly love in my wedding next august.",0.9964,0.167,0.777,0.057,positive
